"timestamp";"topology";"status"
"486";"heatwave-1-1467761969";"ACTIVE"
"488";"heatwave-1-1467761969";"ACTIVE"
"490";"heatwave-1-1467761969";"ACTIVE"
"492";"heatwave-1-1467761969";"ACTIVE"
"494";"heatwave-1-1467761969";"ACTIVE"
"496";"heatwave-1-1467761969";"ACTIVE"
"498";"heatwave-1-1467761969";"ACTIVE"
"500";"heatwave-1-1467761969";"ACTIVE"
"502";"heatwave-1-1467761969";"ACTIVE"
"504";"heatwave-1-1467761969";"ACTIVE"
"506";"heatwave-1-1467761969";"ACTIVE"
"508";"heatwave-1-1467761969";"ACTIVE"
"510";"heatwave-1-1467761969";"ACTIVE"
"512";"heatwave-1-1467761969";"ACTIVE"
"514";"heatwave-1-1467761969";"ACTIVE"
"516";"heatwave-1-1467761969";"ACTIVE"
"518";"heatwave-1-1467761969";"ACTIVE"
"520";"heatwave-1-1467761969";"ACTIVE"
"522";"heatwave-1-1467761969";"ACTIVE"
"524";"heatwave-1-1467761969";"ACTIVE"
"526";"heatwave-1-1467761969";"ACTIVE"
"528";"heatwave-1-1467761969";"ACTIVE"
"530";"heatwave-1-1467761969";"ACTIVE"
"532";"heatwave-1-1467761969";"ACTIVE"
"534";"heatwave-1-1467761969";"ACTIVE"
"537";"heatwave-1-1467761969";"ACTIVE"
"539";"heatwave-1-1467761969";"ACTIVE"
"541";"heatwave-1-1467761969";"ACTIVE"
"543";"heatwave-1-1467761969";"ACTIVE"
"545";"heatwave-1-1467761969";"ACTIVE"
"547";"heatwave-1-1467761969";"ACTIVE"
"549";"heatwave-1-1467761969";"ACTIVE"
"551";"heatwave-1-1467761969";"ACTIVE"
"553";"heatwave-1-1467761969";"ACTIVE"
"555";"heatwave-1-1467761969";"ACTIVE"
"557";"heatwave-1-1467761969";"ACTIVE"
"559";"heatwave-1-1467761969";"ACTIVE"
"561";"heatwave-1-1467761969";"ACTIVE"
"563";"heatwave-1-1467761969";"ACTIVE"
"565";"heatwave-1-1467761969";"ACTIVE"
"567";"heatwave-1-1467761969";"ACTIVE"
"569";"heatwave-1-1467761969";"ACTIVE"
"571";"heatwave-1-1467761969";"ACTIVE"
"573";"heatwave-1-1467761969";"ACTIVE"
"575";"heatwave-1-1467761969";"ACTIVE"
"577";"heatwave-1-1467761969";"ACTIVE"
"579";"heatwave-1-1467761969";"ACTIVE"
"581";"heatwave-1-1467761969";"ACTIVE"
"583";"heatwave-1-1467761969";"ACTIVE"
"586";"heatwave-1-1467761969";"ACTIVE"
"588";"heatwave-1-1467761969";"ACTIVE"
"590";"heatwave-1-1467761969";"ACTIVE"
"592";"heatwave-1-1467761969";"ACTIVE"
"594";"heatwave-1-1467761969";"ACTIVE"
"596";"heatwave-1-1467761969";"ACTIVE"
"598";"heatwave-1-1467761969";"ACTIVE"
"600";"heatwave-1-1467761969";"ACTIVE"
"602";"heatwave-1-1467761969";"ACTIVE"
"604";"heatwave-1-1467761969";"ACTIVE"
"606";"heatwave-1-1467761969";"ACTIVE"
"608";"heatwave-1-1467761969";"ACTIVE"
